SurveyResponseKey,DateKey,CustomerKey,ProductCategoryKey,EnglishProductCategoryName,ProductSubcategoryKey,EnglishProductSubcategoryName,Date
1035,20120413,20828,4,Accessories,26,Bike Racks,2012-04-13 00:00:00.000
1036,20120413,20828,4,Accessories,36,Pumps,2012-04-13 00:00:00.000
1037,20120324,20835,3,Clothing,20,Gloves,2012-03-24 00:00:00.000
1038,20120419,20872,3,Clothing,19,Caps,2012-04-19 00:00:00.000
1039,20120308,20899,3,Clothing,22,Shorts,2012-03-08 00:00:00.000
1040,20120402,20916,3,Clothing,25,Vests,2012-04-02 00:00:00.000
1041,20120307,20925,4,Accessories,34,Locks,2012-03-07 00:00:00.000
1042,20120322,20943,3,Clothing,18,Bib-Shorts,2012-03-22 00:00:00.000
1043,20120322,20943,4,Accessories,37,Tires and Tubes,2012-03-22 00:00:00.000
1044,20120329,20977,3,Clothing,18,Bib-Shorts,2012-03-29 00:00:00.000
1045,20120329,20977,4,Accessories,33,Lights,2012-03-29 00:00:00.000
1046,20120312,20997,4,Accessories,27,Bike Stands,2012-03-12 00:00:00.000
1047,20120402,21000,3,Clothing,23,Socks,2012-04-02 00:00:00.000
1048,20120410,21045,3,Clothing,19,Caps,2012-04-10 00:00:00.000
1049,20120313,21060,4,Accessories,26,Bike Racks,2012-03-13 00:00:00.000
1050,20120408,21148,3,Clothing,19,Caps,2012-04-08 00:00:00.000
1051,20120408,21148,4,Accessories,30,Fenders,2012-04-08 00:00:00.000
1052,20120420,21166,4,Accessories,26,Bike Racks,2012-04-20 00:00:00.000
1053,20120420,21166,4,Accessories,35,Panniers,2012-04-20 00:00:00.000
1054,20120326,21176,4,Accessories,28,Bottles and Cages,2012-03-26 00:00:00.000
1055,20120326,21176,4,Accessories,32,Hydration Packs,2012-03-26 00:00:00.000
1056,20120420,21181,4,Accessories,26,Bike Racks,2012-04-20 00:00:00.000
1057,20120417,21202,3,Clothing,24,Tights,2012-04-17 00:00:00.000
1058,20120417,21202,4,Accessories,30,Fenders,2012-04-17 00:00:00.000
1059,20120301,21219,4,Accessories,37,Tires and Tubes,2012-03-01 00:00:00.000
1060,20120310,21221,3,Clothing,23,Socks,2012-03-10 00:00:00.000
1061,20120413,21224,4,Accessories,34,Locks,2012-04-13 00:00:00.000
1062,20120306,21254,4,Accessories,27,Bike Stands,2012-03-06 00:00:00.000
1063,20120421,21266,3,Clothing,23,Socks,2012-04-21 00:00:00.000
1064,20120421,21266,4,Accessories,36,Pumps,2012-04-21 00:00:00.000
1065,20120401,21295,3,Clothing,21,Jerseys,2012-04-01 00:00:00.000
1066,20120401,21295,4,Accessories,37,Tires and Tubes,2012-04-01 00:00:00.000
1067,20120316,21359,4,Accessories,28,Bottles and Cages,2012-03-16 00:00:00.000
1068,20120408,21366,3,Clothing,21,Jerseys,2012-04-08 00:00:00.000
1069,20120408,21366,3,Clothing,25,Vests,2012-04-08 00:00:00.000
1070,20120303,21370,4,Accessories,37,Tires and Tubes,2012-03-03 00:00:00.000
1071,20120307,21371,3,Clothing,19,Caps,2012-03-07 00:00:00.000
1072,20120307,21371,4,Accessories,37,Tires and Tubes,2012-03-07 00:00:00.000
1073,20120421,21377,4,Accessories,37,Tires and Tubes,2012-04-21 00:00:00.000
1074,20120406,21379,4,Accessories,28,Bottles and Cages,2012-04-06 00:00:00.000
1075,20120404,21384,4,Accessories,29,Cleaners,2012-04-04 00:00:00.000
1076,20120417,21555,4,Accessories,26,Bike Racks,2012-04-17 00:00:00.000
1077,20120321,21558,4,Accessories,31,Helmets,2012-03-21 00:00:00.000
1078,20120402,21560,4,Accessories,30,Fenders,2012-04-02 00:00:00.000
1079,20120402,21560,4,Accessories,32,Hydration Packs,2012-04-02 00:00:00.000
1080,20120324,21562,3,Clothing,18,Bib-Shorts,2012-03-24 00:00:00.000
1081,20120307,21564,3,Clothing,21,Jerseys,2012-03-07 00:00:00.000
1082,20120415,21664,3,Clothing,20,Gloves,2012-04-15 00:00:00.000
1083,20120405,21666,3,Clothing,21,Jerseys,2012-04-05 00:00:00.000
1084,20120315,21671,3,Clothing,21,Jerseys,2012-03-15 00:00:00.000
1085,20120315,21671,4,Accessories,26,Bike Racks,2012-03-15 00:00:00.000
1086,20120421,21681,3,Clothing,23,Socks,2012-04-21 00:00:00.000
1087,20120401,21684,3,Clothing,22,Shorts,2012-04-01 00:00:00.000
1088,20120401,21684,4,Accessories,35,Panniers,2012-04-01 00:00:00.000
1089,20120415,21726,4,Accessories,27,Bike Stands,2012-04-15 00:00:00.000
1090,20120415,21726,4,Accessories,32,Hydration Packs,2012-04-15 00:00:00.000
1091,20120415,21726,4,Accessories,37,Tires and Tubes,2012-04-15 00:00:00.000
1092,20120324,21752,4,Accessories,31,Helmets,2012-03-24 00:00:00.000
1093,20120318,21815,3,Clothing,19,Caps,2012-03-18 00:00:00.000
1094,20120318,21815,4,Accessories,30,Fenders,2012-03-18 00:00:00.000
1095,20120314,21831,3,Clothing,23,Socks,2012-03-14 00:00:00.000
1096,20120314,21831,3,Clothing,25,Vests,2012-03-14 00:00:00.000
1097,20120406,21868,3,Clothing,22,Shorts,2012-04-06 00:00:00.000
1098,20120415,21873,4,Accessories,28,Bottles and Cages,2012-04-15 00:00:00.000
1099,20120315,21877,4,Accessories,30,Fenders,2012-03-15 00:00:00.000
1100,20120321,21890,4,Accessories,34,Locks,2012-03-21 00:00:00.000
1101,20120303,21891,4,Accessories,28,Bottles and Cages,2012-03-03 00:00:00.000
1102,20120406,21896,3,Clothing,22,Shorts,2012-04-06 00:00:00.000
1103,20120406,21896,4,Accessories,28,Bottles and Cages,2012-04-06 00:00:00.000
1104,20120401,21952,4,Accessories,35,Panniers,2012-04-01 00:00:00.000
1105,20120310,21953,4,Accessories,32,Hydration Packs,2012-03-10 00:00:00.000
1106,20120421,21957,4,Accessories,30,Fenders,2012-04-21 00:00:00.000
1107,20120301,21962,4,Accessories,31,Helmets,2012-03-01 00:00:00.000
1108,20120316,21966,3,Clothing,23,Socks,2012-03-16 00:00:00.000
1109,20120316,21966,4,Accessories,37,Tires and Tubes,2012-03-16 00:00:00.000
1110,20120307,21972,3,Clothing,18,Bib-Shorts,2012-03-07 00:00:00.000
1111,20120307,21972,4,Accessories,26,Bike Racks,2012-03-07 00:00:00.000
1112,20120307,21972,4,Accessories,28,Bottles and Cages,2012-03-07 00:00:00.000
1113,20120307,21972,4,Accessories,29,Cleaners,2012-03-07 00:00:00.000
1114,20120301,21974,3,Clothing,22,Shorts,2012-03-01 00:00:00.000
1115,20120410,21983,4,Accessories,29,Cleaners,2012-04-10 00:00:00.000
1116,20120404,21984,4,Accessories,32,Hydration Packs,2012-04-04 00:00:00.000
1117,20120424,21999,4,Accessories,34,Locks,2012-04-24 00:00:00.000
1118,20120416,22004,4,Accessories,29,Cleaners,2012-04-16 00:00:00.000
1119,20120416,22004,4,Accessories,31,Helmets,2012-04-16 00:00:00.000
1120,20120328,22005,3,Clothing,20,Gloves,2012-03-28 00:00:00.000
1121,20120328,22005,4,Accessories,37,Tires and Tubes,2012-03-28 00:00:00.000
1122,20120409,22006,4,Accessories,34,Locks,2012-04-09 00:00:00.000
1123,20120331,22020,4,Accessories,29,Cleaners,2012-03-31 00:00:00.000
1124,20120331,22020,4,Accessories,32,Hydration Packs,2012-03-31 00:00:00.000
1125,20120325,22032,4,Accessories,26,Bike Racks,2012-03-25 00:00:00.000
1126,20120325,22032,4,Accessories,36,Pumps,2012-03-25 00:00:00.000
1127,20120404,22050,3,Clothing,20,Gloves,2012-04-04 00:00:00.000
1128,20120327,22151,4,Accessories,29,Cleaners,2012-03-27 00:00:00.000
1129,20120427,22167,3,Clothing,22,Shorts,2012-04-27 00:00:00.000
1130,20120417,22169,4,Accessories,32,Hydration Packs,2012-04-17 00:00:00.000
1131,20120417,22169,4,Accessories,35,Panniers,2012-04-17 00:00:00.000
1132,20120406,22196,4,Accessories,34,Locks,2012-04-06 00:00:00.000
1133,20120402,22198,3,Clothing,25,Vests,2012-04-02 00:00:00.000
1134,20120402,22198,4,Accessories,30,Fenders,2012-04-02 00:00:00.000
1135,20120402,22198,4,Accessories,32,Hydration Packs,2012-04-02 00:00:00.000
1136,20120312,22199,4,Accessories,33,Lights,2012-03-12 00:00:00.000
1137,20120412,22201,3,Clothing,24,Tights,2012-04-12 00:00:00.000
1138,20120325,22205,4,Accessories,33,Lights,2012-03-25 00:00:00.000
1139,20120330,22210,4,Accessories,31,Helmets,2012-03-30 00:00:00.000
1140,20120329,22214,3,Clothing,22,Shorts,2012-03-29 00:00:00.000
1141,20120329,22214,4,Accessories,26,Bike Racks,2012-03-29 00:00:00.000
1142,20120313,22234,4,Accessories,31,Helmets,2012-03-13 00:00:00.000
1143,20120320,22251,3,Clothing,25,Vests,2012-03-20 00:00:00.000
1144,20120313,22265,3,Clothing,24,Tights,2012-03-13 00:00:00.000
1145,20120313,22265,4,Accessories,27,Bike Stands,2012-03-13 00:00:00.000
1146,20120313,22265,4,Accessories,28,Bottles and Cages,2012-03-13 00:00:00.000
1147,20120403,22383,3,Clothing,24,Tights,2012-04-03 00:00:00.000
1148,20120403,22383,4,Accessories,29,Cleaners,2012-04-03 00:00:00.000
1149,20120330,22400,3,Clothing,21,Jerseys,2012-03-30 00:00:00.000
1150,20120408,22408,4,Accessories,28,Bottles and Cages,2012-04-08 00:00:00.000
1151,20120408,22408,4,Accessories,33,Lights,2012-04-08 00:00:00.000
1152,20120408,22408,4,Accessories,34,Locks,2012-04-08 00:00:00.000
1153,20120309,22479,3,Clothing,25,Vests,2012-03-09 00:00:00.000
1154,20120309,22479,4,Accessories,36,Pumps,2012-03-09 00:00:00.000
1155,20120229,22503,3,Clothing,21,Jerseys,2012-02-29 00:00:00.000
1156,20120229,22503,4,Accessories,34,Locks,2012-02-29 00:00:00.000
1157,20120416,22524,3,Clothing,24,Tights,2012-04-16 00:00:00.000
1158,20120416,22524,4,Accessories,28,Bottles and Cages,2012-04-16 00:00:00.000
1159,20120422,22573,3,Clothing,24,Tights,2012-04-22 00:00:00.000
1160,20120302,22582,3,Clothing,18,Bib-Shorts,2012-03-02 00:00:00.000
1161,20120425,22603,3,Clothing,22,Shorts,2012-04-25 00:00:00.000
1162,20120425,22603,3,Clothing,25,Vests,2012-04-25 00:00:00.000
1163,20120308,22615,3,Clothing,21,Jerseys,2012-03-08 00:00:00.000
1164,20120308,22615,4,Accessories,30,Fenders,2012-03-08 00:00:00.000
1165,20120308,22615,4,Accessories,32,Hydration Packs,2012-03-08 00:00:00.000
1166,20120416,22620,3,Clothing,23,Socks,2012-04-16 00:00:00.000
1167,20120416,22620,4,Accessories,33,Lights,2012-04-16 00:00:00.000
1168,20120403,22624,4,Accessories,26,Bike Racks,2012-04-03 00:00:00.000
1169,20120303,22630,3,Clothing,18,Bib-Shorts,2012-03-03 00:00:00.000
1170,20120303,22630,3,Clothing,20,Gloves,2012-03-03 00:00:00.000
1171,20120316,22631,3,Clothing,20,Gloves,2012-03-16 00:00:00.000
1172,20120316,22631,4,Accessories,26,Bike Racks,2012-03-16 00:00:00.000
1173,20120306,22640,3,Clothing,19,Caps,2012-03-06 00:00:00.000
1174,20120306,22640,3,Clothing,22,Shorts,2012-03-06 00:00:00.000
1175,20120411,22840,3,Clothing,18,Bib-Shorts,2012-04-11 00:00:00.000
1176,20120421,22846,3,Clothing,18,Bib-Shorts,2012-04-21 00:00:00.000
1177,20120421,22846,4,Accessories,26,Bike Racks,2012-04-21 00:00:00.000
1178,20120416,22847,3,Clothing,21,Jerseys,2012-04-16 00:00:00.000
1179,20120316,22849,3,Clothing,18,Bib-Shorts,2012-03-16 00:00:00.000
1180,20120316,22849,4,Accessories,29,Cleaners,2012-03-16 00:00:00.000
1181,20120308,22854,3,Clothing,22,Shorts,2012-03-08 00:00:00.000
1182,20120322,22914,3,Clothing,19,Caps,2012-03-22 00:00:00.000
1183,20120322,22914,3,Clothing,21,Jerseys,2012-03-22 00:00:00.000
1184,20120315,22919,4,Accessories,36,Pumps,2012-03-15 00:00:00.000
1185,20120330,22928,3,Clothing,22,Shorts,2012-03-30 00:00:00.000
1186,20120330,22928,4,Accessories,30,Fenders,2012-03-30 00:00:00.000
1187,20120330,22928,4,Accessories,36,Pumps,2012-03-30 00:00:00.000
1188,20120330,22928,4,Accessories,37,Tires and Tubes,2012-03-30 00:00:00.000
1189,20120408,22932,3,Clothing,24,Tights,2012-04-08 00:00:00.000
1190,20120408,22932,4,Accessories,27,Bike Stands,2012-04-08 00:00:00.000
1191,20120318,22933,4,Accessories,32,Hydration Packs,2012-03-18 00:00:00.000
1192,20120414,22957,3,Clothing,24,Tights,2012-04-14 00:00:00.000
1193,20120405,22960,3,Clothing,18,Bib-Shorts,2012-04-05 00:00:00.000
1194,20120405,22960,4,Accessories,36,Pumps,2012-04-05 00:00:00.000
1195,20120312,22973,3,Clothing,19,Caps,2012-03-12 00:00:00.000
1196,20120312,22973,4,Accessories,31,Helmets,2012-03-12 00:00:00.000
1197,20120419,23012,4,Accessories,31,Helmets,2012-04-19 00:00:00.000
1198,20120321,23014,4,Accessories,32,Hydration Packs,2012-03-21 00:00:00.000
1199,20120229,23076,3,Clothing,20,Gloves,2012-02-29 00:00:00.000
1200,20120329,23083,4,Accessories,28,Bottles and Cages,2012-03-29 00:00:00.000
1201,20120329,23083,4,Accessories,35,Panniers,2012-03-29 00:00:00.000
1202,20120407,23084,4,Accessories,27,Bike Stands,2012-04-07 00:00:00.000
1203,20120407,23084,4,Accessories,30,Fenders,2012-04-07 00:00:00.000
1204,20120407,23084,4,Accessories,37,Tires and Tubes,2012-04-07 00:00:00.000
1205,20120411,23086,3,Clothing,24,Tights,2012-04-11 00:00:00.000
1206,20120411,23087,4,Accessories,35,Panniers,2012-04-11 00:00:00.000
1207,20120229,23094,3,Clothing,20,Gloves,2012-02-29 00:00:00.000
1208,20120314,23097,3,Clothing,21,Jerseys,2012-03-14 00:00:00.000
1209,20120314,23097,3,Clothing,24,Tights,2012-03-14 00:00:00.000
1210,20120424,23098,3,Clothing,23,Socks,2012-04-24 00:00:00.000
1211,20120424,23098,3,Clothing,25,Vests,2012-04-24 00:00:00.000
1212,20120424,23098,4,Accessories,30,Fenders,2012-04-24 00:00:00.000
1213,20120327,23101,3,Clothing,23,Socks,2012-03-27 00:00:00.000
1214,20120327,23101,3,Clothing,24,Tights,2012-03-27 00:00:00.000
1215,20120327,23101,4,Accessories,27,Bike Stands,2012-03-27 00:00:00.000
1216,20120417,23103,3,Clothing,25,Vests,2012-04-17 00:00:00.000
1217,20120312,23114,3,Clothing,21,Jerseys,2012-03-12 00:00:00.000
1218,20120312,23114,3,Clothing,23,Socks,2012-03-12 00:00:00.000
1219,20120416,23121,3,Clothing,21,Jerseys,2012-04-16 00:00:00.000
1220,20120416,23121,4,Accessories,28,Bottles and Cages,2012-04-16 00:00:00.000
1221,20120305,23123,4,Accessories,32,Hydration Packs,2012-03-05 00:00:00.000
1222,20120331,23159,3,Clothing,24,Tights,2012-03-31 00:00:00.000
1223,20120423,23172,3,Clothing,22,Shorts,2012-04-23 00:00:00.000
1224,20120423,23172,4,Accessories,36,Pumps,2012-04-23 00:00:00.000
1225,20120413,23223,4,Accessories,33,Lights,2012-04-13 00:00:00.000
1226,20120413,23223,4,Accessories,36,Pumps,2012-04-13 00:00:00.000
1227,20120411,23247,4,Accessories,27,Bike Stands,2012-04-11 00:00:00.000
1228,20120324,23271,4,Accessories,35,Panniers,2012-03-24 00:00:00.000
1229,20120306,23306,4,Accessories,37,Tires and Tubes,2012-03-06 00:00:00.000
1230,20120320,23314,4,Accessories,33,Lights,2012-03-20 00:00:00.000
1231,20120306,23315,4,Accessories,26,Bike Racks,2012-03-06 00:00:00.000
1232,20120306,23315,4,Accessories,33,Lights,2012-03-06 00:00:00.000
1233,20120306,23315,4,Accessories,35,Panniers,2012-03-06 00:00:00.000
1234,20120412,23343,3,Clothing,20,Gloves,2012-04-12 00:00:00.000
1235,20120412,23343,4,Accessories,35,Panniers,2012-04-12 00:00:00.000
1236,20120412,23343,4,Accessories,37,Tires and Tubes,2012-04-12 00:00:00.000
1237,20120328,23348,4,Accessories,26,Bike Racks,2012-03-28 00:00:00.000
1238,20120328,23348,4,Accessories,27,Bike Stands,2012-03-28 00:00:00.000
1239,20120328,23348,4,Accessories,31,Helmets,2012-03-28 00:00:00.000
1240,20120317,23350,3,Clothing,19,Caps,2012-03-17 00:00:00.000
1241,20120317,23350,4,Accessories,30,Fenders,2012-03-17 00:00:00.000
1242,20120416,23378,3,Clothing,25,Vests,2012-04-16 00:00:00.000
1243,20120412,23415,3,Clothing,25,Vests,2012-04-12 00:00:00.000
1244,20120307,23416,3,Clothing,22,Shorts,2012-03-07 00:00:00.000
1245,20120301,23417,3,Clothing,19,Caps,2012-03-01 00:00:00.000
1246,20120301,23417,4,Accessories,28,Bottles and Cages,2012-03-01 00:00:00.000
1247,20120301,23417,4,Accessories,30,Fenders,2012-03-01 00:00:00.000
1248,20120331,23419,3,Clothing,20,Gloves,2012-03-31 00:00:00.000
1249,20120331,23419,3,Clothing,21,Jerseys,2012-03-31 00:00:00.000
1250,20120331,23419,3,Clothing,24,Tights,2012-03-31 00:00:00.000
1251,20120407,23426,4,Accessories,33,Lights,2012-04-07 00:00:00.000
1252,20120324,23428,4,Accessories,31,Helmets,2012-03-24 00:00:00.000
1253,20120401,23487,3,Clothing,19,Caps,2012-04-01 00:00:00.000
1254,20120401,23487,4,Accessories,29,Cleaners,2012-04-01 00:00:00.000
1255,20120310,23503,4,Accessories,31,Helmets,2012-03-10 00:00:00.000
1256,20120310,23503,4,Accessories,36,Pumps,2012-03-10 00:00:00.000
1257,20120421,23521,3,Clothing,24,Tights,2012-04-21 00:00:00.000
1258,20120421,23521,4,Accessories,29,Cleaners,2012-04-21 00:00:00.000
1259,20120306,23528,3,Clothing,25,Vests,2012-03-06 00:00:00.000
1260,20120306,23528,4,Accessories,36,Pumps,2012-03-06 00:00:00.000
1261,20120306,23528,4,Accessories,37,Tires and Tubes,2012-03-06 00:00:00.000
1262,20120308,23530,4,Accessories,26,Bike Racks,2012-03-08 00:00:00.000
1263,20120321,23543,4,Accessories,32,Hydration Packs,2012-03-21 00:00:00.000
1264,20120313,23553,3,Clothing,18,Bib-Shorts,2012-03-13 00:00:00.000
1265,20120313,23553,4,Accessories,37,Tires and Tubes,2012-03-13 00:00:00.000
1266,20120426,23562,3,Clothing,24,Tights,2012-04-26 00:00:00.000
1267,20120426,23562,4,Accessories,35,Panniers,2012-04-26 00:00:00.000
1268,20120401,23574,4,Accessories,34,Locks,2012-04-01 00:00:00.000
1269,20120301,23576,3,Clothing,24,Tights,2012-03-01 00:00:00.000
1270,20120301,23576,4,Accessories,34,Locks,2012-03-01 00:00:00.000
1271,20120413,23598,3,Clothing,22,Shorts,2012-04-13 00:00:00.000
1272,20120413,23598,4,Accessories,36,Pumps,2012-04-13 00:00:00.000
1273,20120405,23644,4,Accessories,32,Hydration Packs,2012-04-05 00:00:00.000
1274,20120405,23644,4,Accessories,34,Locks,2012-04-05 00:00:00.000
1275,20120322,23645,4,Accessories,32,Hydration Packs,2012-03-22 00:00:00.000
1276,20120303,23651,3,Clothing,21,Jerseys,2012-03-03 00:00:00.000
1277,20120303,23651,4,Accessories,36,Pumps,2012-03-03 00:00:00.000
1278,20120419,23655,3,Clothing,21,Jerseys,2012-04-19 00:00:00.000
1279,20120419,23655,4,Accessories,29,Cleaners,2012-04-19 00:00:00.000
1280,20120419,23655,4,Accessories,32,Hydration Packs,2012-04-19 00:00:00.000
1281,20120419,23655,4,Accessories,36,Pumps,2012-04-19 00:00:00.000
1282,20120316,23680,3,Clothing,19,Caps,2012-03-16 00:00:00.000
1283,20120313,23708,4,Accessories,27,Bike Stands,2012-03-13 00:00:00.000
1284,20120416,23719,3,Clothing,22,Shorts,2012-04-16 00:00:00.000
1285,20120416,23719,4,Accessories,29,Cleaners,2012-04-16 00:00:00.000
1286,20120331,23730,3,Clothing,20,Gloves,2012-03-31 00:00:00.000
1287,20120417,23774,4,Accessories,28,Bottles and Cages,2012-04-17 00:00:00.000
1288,20120419,23780,4,Accessories,27,Bike Stands,2012-04-19 00:00:00.000
1289,20120421,23848,3,Clothing,18,Bib-Shorts,2012-04-21 00:00:00.000
1290,20120331,23865,3,Clothing,20,Gloves,2012-03-31 00:00:00.000
1291,20120401,23898,4,Accessories,29,Cleaners,2012-04-01 00:00:00.000
1292,20120401,23898,4,Accessories,30,Fenders,2012-04-01 00:00:00.000
1293,20120401,23898,4,Accessories,34,Locks,2012-04-01 00:00:00.000
1294,20120302,23919,4,Accessories,28,Bottles and Cages,2012-03-02 00:00:00.000
1295,20120328,23924,4,Accessories,33,Lights,2012-03-28 00:00:00.000
1296,20120328,23924,4,Accessories,35,Panniers,2012-03-28 00:00:00.000
1297,20120404,23967,3,Clothing,20,Gloves,2012-04-04 00:00:00.000
1298,20120404,23967,4,Accessories,28,Bottles and Cages,2012-04-04 00:00:00.000
1299,20120317,23979,4,Accessories,31,Helmets,2012-03-17 00:00:00.000
1300,20120317,23979,4,Accessories,35,Panniers,2012-03-17 00:00:00.000
1301,20120412,23994,3,Clothing,19,Caps,2012-04-12 00:00:00.000
1302,20120412,23994,3,Clothing,23,Socks,2012-04-12 00:00:00.000
1303,20120409,23995,3,Clothing,24,Tights,2012-04-09 00:00:00.000
1304,20120327,24005,4,Accessories,26,Bike Racks,2012-03-27 00:00:00.000
1305,20120330,24080,3,Clothing,23,Socks,2012-03-30 00:00:00.000
1306,20120229,24161,3,Clothing,22,Shorts,2012-02-29 00:00:00.000
1307,20120403,24167,3,Clothing,22,Shorts,2012-04-03 00:00:00.000
1308,20120403,24167,3,Clothing,25,Vests,2012-04-03 00:00:00.000
1309,20120403,24167,4,Accessories,35,Panniers,2012-04-03 00:00:00.000
1310,20120405,24172,3,Clothing,20,Gloves,2012-04-05 00:00:00.000
1311,20120405,24172,4,Accessories,26,Bike Racks,2012-04-05 00:00:00.000
1312,20120405,24172,4,Accessories,30,Fenders,2012-04-05 00:00:00.000
1313,20120425,24192,3,Clothing,23,Socks,2012-04-25 00:00:00.000
1314,20120425,24192,4,Accessories,33,Lights,2012-04-25 00:00:00.000
1315,20120406,24218,4,Accessories,28,Bottles and Cages,2012-04-06 00:00:00.000
1316,20120427,24246,4,Accessories,30,Fenders,2012-04-27 00:00:00.000
1317,20120427,24248,3,Clothing,22,Shorts,2012-04-27 00:00:00.000
1318,20120427,24248,4,Accessories,27,Bike Stands,2012-04-27 00:00:00.000
1319,20120408,24267,4,Accessories,28,Bottles and Cages,2012-04-08 00:00:00.000
1320,20120426,24270,4,Accessories,37,Tires and Tubes,2012-04-26 00:00:00.000
1321,20120301,24283,3,Clothing,23,Socks,2012-03-01 00:00:00.000
1322,20120412,24300,3,Clothing,23,Socks,2012-04-12 00:00:00.000
1323,20120412,24300,4,Accessories,27,Bike Stands,2012-04-12 00:00:00.000
1324,20120412,24300,4,Accessories,37,Tires and Tubes,2012-04-12 00:00:00.000
1325,20120401,24357,4,Accessories,27,Bike Stands,2012-04-01 00:00:00.000
1326,20120420,24362,3,Clothing,20,Gloves,2012-04-20 00:00:00.000
1327,20120420,24362,3,Clothing,21,Jerseys,2012-04-20 00:00:00.000
1328,20120420,24362,4,Accessories,28,Bottles and Cages,2012-04-20 00:00:00.000
1329,20120423,24369,4,Accessories,32,Hydration Packs,2012-04-23 00:00:00.000
1330,20120323,24373,3,Clothing,19,Caps,2012-03-23 00:00:00.000
1331,20120323,24373,4,Accessories,36,Pumps,2012-03-23 00:00:00.000
1332,20120229,24384,4,Accessories,29,Cleaners,2012-02-29 00:00:00.000
1333,20120423,24465,3,Clothing,20,Gloves,2012-04-23 00:00:00.000
