SalesOrderNumber,SalesOrderLineNumber,SalesReasonKey
SO53322,3,1
SO53322,4,1
SO53323,1,1
SO53323,2,1
SO53323,3,1
SO53324,1,1
SO53324,2,1
SO53325,1,4
SO53326,1,1
SO53326,2,1
SO53327,1,1
SO53327,2,1
SO53327,3,1
SO53327,4,1
SO53327,5,1
SO53328,1,1
SO53328,2,1
SO53328,3,1
SO53328,4,1
SO53329,1,1
SO53329,1,2
SO53329,2,1
SO53329,2,2
SO53329,3,1
SO53329,3,2
SO53330,1,6
SO53330,2,6
SO53332,1,1
SO53332,1,10
SO53332,2,1
SO53332,2,10
SO53332,3,1
SO53332,3,10
SO53333,1,1
SO53333,1,2
SO53333,2,1
SO53333,2,2
SO53334,1,1
SO53334,2,1
SO53334,3,1
SO53334,4,1
SO53334,5,1
SO53335,1,1
SO53335,2,1
SO53335,3,1
SO53335,4,1
SO53336,1,1
SO53336,2,1
SO53336,3,1
SO53336,4,1
SO53337,1,1
SO53337,2,1
SO53337,3,1
SO53337,4,1
SO53338,1,5
SO53338,2,5
SO53344,1,1
SO53344,1,2
SO53344,2,1
SO53344,2,2
SO53344,3,1
SO53344,3,2
SO53344,4,1
SO53344,4,2
SO53345,1,1
SO53345,1,2
SO53345,2,1
SO53345,2,2
SO53345,3,1
SO53345,3,2
SO53346,1,1
SO53346,2,1
SO53346,3,1
SO53347,1,1
SO53347,2,1
SO53347,3,1
SO53348,1,1
SO53348,2,1
SO53349,1,1
SO53349,1,2
SO53349,2,1
SO53349,2,2
SO53349,3,1
SO53349,3,2
SO53349,4,1
SO53349,4,2
SO53350,1,1
SO53350,2,1
SO53350,3,1
SO53351,1,1
SO53351,1,10
SO53352,1,1
SO53352,2,1
SO53352,3,1
SO53353,1,1
SO53353,2,1
SO53353,3,1
SO53354,1,1
SO53354,2,1
SO53355,1,6
SO53356,1,1
SO53356,2,1
SO53356,3,1
SO53357,1,1
SO53358,1,1
SO53358,2,1
SO53358,3,1
SO53358,4,1
SO53359,1,1
SO53359,2,1
SO53360,1,6
SO53361,1,1
SO53361,2,1
SO53361,3,1
SO53362,1,1
SO53363,1,1
SO53363,2,1
SO53363,3,1
SO53363,4,1
SO53364,1,1
SO53364,2,1
SO53364,3,1
SO53365,1,1
SO53365,2,1
SO53365,3,1
SO53365,4,1
SO53366,1,4
SO53367,1,4
SO53368,1,1
SO53368,2,1
SO53368,3,1
SO53369,1,1
SO53369,2,1
SO53369,3,1
SO53370,1,1
SO53370,2,1
SO53370,3,1
SO53371,1,1
SO53371,2,1
SO53371,3,1
SO53372,1,1
SO53373,1,1
SO53373,2,1
SO53374,1,1
SO53374,2,1
SO53375,1,1
SO53375,1,10
SO53375,2,1
SO53375,2,10
SO53376,1,1
SO53376,2,1
SO53377,1,4
SO53377,1,10
SO53378,1,1
SO53378,2,1
SO53379,1,1
SO53379,2,1
SO53379,3,1
SO53380,1,1
SO53380,2,1
SO53381,1,1
SO53381,2,1
SO53382,1,1
SO53382,2,1
SO53382,3,1
SO53383,1,1
SO53383,2,1
SO53384,1,1
SO53384,2,1
SO53385,1,1
SO53385,2,1
SO53385,3,1
SO53385,4,1
SO53386,1,1
SO53386,2,1
SO53386,3,1
SO53386,4,1
SO53387,1,1
SO53388,1,1
SO53388,2,1
SO53388,3,1
SO53389,1,1
SO53389,2,1
SO53389,3,1
SO53389,4,1
SO53390,1,1
SO53390,2,1
SO53392,1,2
SO53393,1,1
SO53393,1,2
SO53393,2,1
SO53393,2,2
SO53393,3,1
SO53393,3,2
SO53393,4,1
SO53393,4,2
SO53394,1,1
SO53394,2,1
SO53394,3,1
SO53394,4,1
SO53395,1,1
SO53395,2,1
SO53395,3,1
SO53395,4,1
SO53397,1,1
SO53397,1,2
SO53397,2,1
SO53397,2,2
SO53397,3,1
SO53397,3,2
SO53397,4,1
SO53397,4,2
SO53399,1,1
SO53399,2,1
SO53399,3,1
SO53400,1,1
SO53400,2,1
SO53401,1,1
SO53401,1,10
SO53402,1,1
SO53403,1,1
SO53403,1,10
SO53403,2,1
SO53403,2,10
SO53403,3,1
SO53403,3,10
SO53404,1,1
SO53404,2,1
SO53404,3,1
SO53405,1,1
SO53405,2,1
SO53405,3,1
SO53406,1,4
SO53407,1,1
SO53407,2,1
SO53408,1,1
SO53408,2,1
SO53408,3,1
SO53409,1,1
SO53409,2,1
SO53409,3,1
SO53409,4,1
SO53410,1,1
SO53410,2,1
SO53410,3,1
SO53410,4,1
SO53411,1,1
SO53411,2,1
SO53412,1,4
SO53413,1,1
SO53413,2,1
SO53413,3,1
SO53413,4,1
SO53414,1,1
SO53414,2,1
SO53415,1,1
SO53415,2,1
SO53415,3,1
SO53416,1,1
SO53416,2,1
SO53416,3,1
SO53416,4,1
SO53417,1,1
SO53417,2,1
SO53417,3,1
SO53418,1,6
SO53419,1,6
SO53420,1,1
SO53420,2,1
SO53420,3,1
SO53421,1,1
SO53421,2,1
SO53422,1,1
SO53422,2,1
SO53423,1,1
SO53424,1,1
SO53424,2,1
SO53425,1,1
SO53425,2,1
SO53426,1,1
SO53426,2,1
SO53426,3,1
SO53426,4,1
SO53427,1,1
SO53427,2,1
SO53427,3,1
SO53428,1,1
SO53428,2,1
SO53428,3,1
SO53429,1,1
SO53430,1,1
SO53430,2,1
SO53430,3,1
SO53431,1,1
SO53432,1,1
SO53432,2,1
SO53433,1,1
SO53433,2,1
SO53433,3,1
SO53434,1,1
SO53434,1,10
SO53434,2,1
SO53434,2,10
SO53435,1,2
SO53436,1,1
SO53436,1,10
SO53436,2,1
SO53436,2,10
SO53437,1,1
SO53437,2,1
SO53437,3,1
SO53438,1,1
SO53438,2,1
SO53438,3,1
SO53441,1,1
SO53441,2,1
SO53441,3,1
SO53441,4,1
SO53442,1,1
SO53442,1,2
SO53442,2,1
SO53442,2,2
SO53442,3,1
SO53442,3,2
SO53443,1,1
SO53443,1,2
SO53443,2,1
SO53443,2,2
SO53446,1,1
SO53446,2,1
SO53447,1,1
SO53447,1,2
SO53447,2,1
SO53447,2,2
SO53447,3,1
SO53447,3,2
SO53447,4,1
SO53447,4,2
SO53448,1,1
SO53448,2,1
SO53448,3,1
SO53448,4,1
SO53626,1,1
SO53626,1,10
SO53627,1,1
SO53627,2,1
SO53628,1,2
SO53629,1,1
SO53630,1,1
SO53630,2,1
SO53630,3,1
SO53631,1,1
SO53631,1,10
SO53631,2,1
SO53631,2,10
SO53631,3,1
SO53631,3,10
SO53632,1,1
SO53632,2,1
SO53632,3,1
SO53632,4,1
SO53633,1,1
SO53633,2,1
SO53633,3,1
SO53633,4,1
SO53633,5,1
SO53634,1,1
SO53634,2,1
SO53634,3,1
SO53635,1,1
SO53635,1,10
SO53635,2,1
SO53635,2,10
SO53635,3,1
SO53635,3,10
SO53636,1,1
SO53636,2,1
SO53636,3,1
SO53637,1,1
SO53637,2,1
SO53637,3,1
SO53637,4,1
SO53638,1,1
SO53638,2,1
SO53639,1,1
SO53639,2,1
SO53639,3,1
SO53640,1,6
SO53641,1,1
SO53641,2,1
SO53641,3,1
SO53642,1,1
SO53643,1,1
SO53643,2,1
SO53643,3,1
SO53644,1,1
SO53644,2,1
SO53645,1,1
SO53645,2,1
SO53646,1,1
SO53646,2,1
SO53647,1,1
SO53647,2,1
SO53647,3,1
SO53648,1,1
SO53648,2,1
SO53649,1,1
SO53649,2,1
SO53650,1,1
SO53650,2,1
SO53650,3,1
SO53651,1,1
SO53651,2,1
SO53651,3,1
SO53653,1,1
SO53653,2,1
SO53653,3,1
SO53654,1,2
SO53655,1,1
SO53655,2,1
SO53656,1,2
SO53661,1,1
SO53661,2,1
SO53661,3,1
SO53663,1,1
SO53663,1,2
SO53663,2,1
SO53663,2,2
SO53663,3,1
SO53663,3,2
SO53663,4,1
SO53663,4,2
SO53663,5,1
SO53663,5,2
SO53663,6,1
SO53663,6,2
SO53664,1,2
SO53665,1,1
SO53665,2,1
SO53665,3,1
SO53665,4,1
SO53666,1,6
SO53667,1,1
SO53667,2,1
SO53668,1,1
SO53668,1,10
SO53668,2,1
SO53668,2,10
SO53669,1,1
SO53669,2,1
SO53670,1,1
SO53670,1,10
SO53670,2,1
SO53670,2,10
SO53671,1,1
SO53671,2,1
SO53672,1,1
SO53672,2,1
SO53672,3,1
SO53673,1,1
SO53673,2,1
SO53674,1,1
SO53675,1,1
SO53675,2,1
SO53675,3,1
SO53676,1,2
SO53677,1,1
SO53677,2,1
SO53677,3,1
SO53677,4,1
SO53678,1,1
SO53678,2,1
SO53678,3,1
SO53679,1,1
SO53679,2,1
SO53679,3,1
SO53679,4,1
SO53680,1,1
SO53680,2,1
SO53681,1,1
SO53681,2,1
SO53682,1,1
SO53682,2,1
SO53682,3,1
SO53683,1,1
SO53683,2,1
SO53683,3,1
SO53684,1,1
SO53684,2,1
SO53684,3,1
SO53685,1,1
SO53685,2,1
SO53685,3,1
SO53685,4,1
SO53686,1,1
SO53687,1,6
SO53688,1,1
SO53688,2,1
SO53689,1,1
SO53689,1,10
SO53689,2,1
SO53689,2,10
SO53689,3,1
SO53689,3,10
SO53690,1,1
SO53690,2,1
SO53690,3,1
SO53691,1,1
SO53691,1,10
SO53691,2,1
SO53691,2,10
SO53692,1,1
SO53692,2,1
SO53693,1,1
SO53693,2,1
SO53694,1,4
SO53695,1,1
SO53695,2,1
SO53696,1,1
SO53696,1,10
SO53696,2,1
SO53696,2,10
SO53696,3,1
SO53696,3,10
SO53697,1,1
SO53697,2,1
SO53698,1,4
SO53699,1,1
SO53699,2,1
SO53699,3,1
SO53699,4,1
SO53700,1,4
SO53701,1,1
SO53701,2,1
SO53702,1,1
SO53702,2,1
SO53703,1,1
SO53704,1,1
SO53704,2,1
SO53704,3,1
SO53705,1,1
SO53705,2,1
SO53705,3,1
SO53706,1,1
SO53706,1,2
SO53706,2,1
SO53706,2,2
SO53706,3,1
SO53706,3,2
SO53706,4,1
SO53706,4,2
SO53708,1,1
SO53708,1,2
SO53708,2,1
SO53708,2,2
SO53710,1,2
SO53711,1,1
SO53711,2,1
SO53712,1,1
SO53712,2,1
SO53713,1,1
SO53713,2,1
SO53713,3,1
SO53713,4,1
SO53714,1,1
SO53714,1,2
SO53714,1,10
SO53714,2,1
SO53714,2,2
SO53714,2,10
SO53714,3,1
SO53714,3,2
SO53714,3,10
SO53715,1,1
SO53715,2,1
SO53715,3,1
SO53715,4,1
SO53717,1,1
SO53717,1,2
SO53717,1,10
SO53717,2,1
SO53717,2,2
SO53717,2,10
SO53717,3,1
SO53717,3,2
SO53717,3,10
SO53718,1,1
SO53718,1,2
SO53718,2,1
SO53718,2,2
SO53718,3,1
SO53718,3,2
SO53718,4,1
SO53718,4,2
SO53719,1,1
SO53719,1,2
SO53719,2,1
SO53719,2,2
SO53720,1,1
SO53720,2,1
SO53720,3,1
SO53721,1,2
SO53722,1,1
SO53722,2,1
SO53722,3,1
SO53722,4,1
SO53723,1,4
SO53724,1,1
SO53724,2,1
SO53724,3,1
SO53725,1,1
SO53725,2,1
SO53725,3,1
SO53726,1,1
SO53726,2,1
SO53727,1,1
SO53727,2,1
SO53728,1,1
SO53728,2,1
SO53729,1,1
SO53729,2,1
SO53729,3,1
SO53729,4,1
SO53730,1,2
SO53731,1,1
SO53731,2,1
SO53732,1,1
SO53732,2,1
SO53732,3,1
SO53733,1,1
SO53734,1,1
SO53734,2,1
SO53734,3,1
SO53735,1,1
SO53735,2,1
SO53736,1,1
SO53737,1,1
SO53737,2,1
SO53738,1,1
SO53738,2,1
SO53739,1,1
SO53739,2,1
SO53739,3,1
SO53740,1,1
SO53740,2,1
SO53741,1,1
SO53741,2,1
SO53742,1,1
SO53743,1,1
SO53743,1,10
SO53743,2,1
SO53743,2,10
SO53744,1,1
SO53744,2,1
SO53745,1,1
SO53745,1,10
SO53745,2,1
SO53745,2,10
SO53746,1,1
SO53746,2,1
SO53747,1,1
SO53747,2,1
SO53747,3,1
SO53748,1,1
SO53748,2,1
SO53749,1,1
SO53749,2,1
SO53749,3,1
SO53750,1,1
SO53750,2,1
SO53751,1,1
SO53751,2,1
SO53751,3,1
SO53752,1,1
SO53753,1,4
SO53754,1,1
SO53754,2,1
SO53754,3,1
SO53755,1,1
SO53755,2,1
SO53756,1,1
SO53756,1,2
SO53756,2,1
SO53756,2,2
SO53756,3,1
SO53756,3,2
SO53756,4,1
SO53756,4,2
SO53757,1,1
SO53757,2,1
SO53757,3,1
SO53757,4,1
SO53758,1,1
SO53758,2,1
SO53758,3,1
SO53760,1,1
SO53760,2,1
SO53760,3,1
SO53760,4,1
SO53760,5,1
SO53761,1,1
SO53761,2,1
SO53761,3,1
SO53763,1,2
SO53766,1,2
SO53767,1,1
SO53767,2,1
SO53767,3,1
SO53768,1,2
SO53769,1,1
SO53769,2,1
SO53769,3,1
SO53769,4,1
SO53772,1,2
SO53774,1,1
SO53774,2,1
SO53774,3,1
SO53775,1,1
SO53775,2,1
SO53776,1,1
SO53776,2,1
SO53776,3,1
SO53777,1,1
SO53778,1,1
SO53779,1,1
SO53779,2,1
SO53779,3,1
SO53780,1,1
SO53780,2,1
SO53781,1,1
SO53781,2,1
SO53781,3,1
SO53782,1,1
SO53782,2,1
SO53783,1,1
SO53783,1,2
SO53783,2,1
SO53783,2,2
SO53783,3,1
SO53783,3,2
SO53783,4,1
SO53783,4,2
SO53784,1,2
SO53785,1,1
SO53785,2,1
SO53786,1,1
SO53787,1,1
SO53788,1,1
SO53788,2,1
SO53788,3,1
SO53788,4,1
SO53790,1,1
SO53790,2,1
SO53790,3,1
SO53791,1,1
SO53791,2,1
SO53792,1,1
SO53792,2,1
SO53792,3,1
SO53793,1,1
SO53793,2,1
SO53793,3,1
SO53794,1,1
SO53794,2,1
SO53794,3,1
SO53795,1,6
SO53796,1,1
SO53796,2,1
SO53797,1,1
SO53797,2,1
SO53798,1,1
SO53798,2,1
SO53799,1,1
SO53800,1,1
SO53801,1,1
SO53801,2,1
SO53802,1,1
SO53802,2,1
SO53803,1,1
SO53803,2,1
SO53803,3,1
SO53804,1,1
SO53804,2,1
SO53805,1,1
SO53805,2,1
SO53806,1,1
SO53806,2,1
SO53807,1,1
SO53808,1,1
SO53808,2,1
SO53808,3,1
SO53808,4,1
SO53809,1,1
SO53809,2,1
SO53809,3,1
SO53810,1,1
SO53810,2,1
SO53810,3,1
SO53811,1,1
SO53811,1,10
SO53811,2,1
SO53811,2,10
SO53811,3,1
SO53811,3,10
SO53812,1,1
SO53812,2,1
SO53813,1,1
SO53813,2,1
SO53813,3,1
SO53814,1,1
SO53814,2,1
SO53815,1,1
SO53815,2,1
SO53815,3,1
SO53815,4,1
SO53815,5,1
SO53816,1,1
SO53816,2,1
SO53817,1,1
SO53817,2,1
SO53818,1,1
SO53818,2,1
SO53818,3,1
SO53818,4,1
SO53818,5,1
SO53819,1,1
SO53819,2,1
SO53819,3,1
SO53819,4,1
SO53820,1,1
SO53820,2,1
SO53820,3,1
SO53820,4,1
SO53821,1,2
SO53821,2,2
SO53822,1,1
SO53822,2,1
SO53822,3,1
SO53823,1,1
SO53823,2,1
SO53823,3,1
SO53823,4,1
SO53824,1,1
SO53824,2,1
SO53824,3,1
SO53825,1,1
SO53825,1,2
SO53825,1,10
SO53825,2,1
SO53825,2,2
SO53825,2,10
SO53825,3,1
SO53825,3,2
SO53825,3,10
SO53826,1,1
SO53826,1,2
SO53826,1,10
SO53826,2,1
SO53826,2,2
SO53826,2,10
SO53826,3,1
SO53826,3,2
SO53826,3,10
SO53828,1,1
SO53828,2,1
SO53828,3,1
SO53828,4,1
SO53831,1,1
SO53831,1,10
SO53832,1,1
SO53832,2,1
SO53832,3,1
SO53833,1,6
SO53833,2,6
SO53834,1,4
SO53835,1,1
SO53835,2,1
SO53835,3,1
SO53836,1,4
SO53836,1,10
SO53837,1,1
SO53837,1,10
SO53837,2,1
SO53837,2,10
SO53837,3,1
SO53837,3,10
SO53838,1,1
SO53838,2,1
SO53838,3,1
SO53839,1,1
SO53839,2,1
SO53839,3,1
SO53839,4,1
SO53839,5,1
SO53840,1,1
SO53840,2,1
SO53840,3,1
SO53841,1,1
SO53841,2,1
SO53841,3,1
SO53842,1,1
SO53842,2,1
SO53842,3,1
SO53843,1,6
SO53844,1,1
SO53844,2,1
SO53845,1,1
SO53845,2,1
SO53846,1,6
SO53847,1,1
SO53847,2,1
SO53847,3,1
SO53848,1,1
SO53849,1,1
SO53849,2,1
SO53850,1,1
SO53850,2,1
SO53850,3,1
SO53850,4,1
SO53851,1,1
SO53851,2,1
SO53851,3,1
SO53851,4,1
SO53852,1,1
SO53852,2,1
SO53852,3,1
SO53852,4,1
SO53852,5,1
SO53852,6,1
SO53853,1,1
SO53853,1,2
SO53853,2,1
SO53853,2,2
SO53853,3,1
SO53853,3,2
SO53854,1,1
SO53854,2,1
SO53855,1,1
SO53855,2,1
SO53855,3,1
SO53855,4,1
SO53857,1,1
SO53857,1,2
SO53857,2,1
SO53857,2,2
SO53857,3,1
SO53857,3,2
SO53857,4,1
SO53857,4,2
SO53858,1,1
SO53858,1,2
SO53858,2,1
SO53858,2,2
SO53859,1,1
SO53859,2,1
SO53859,3,1
SO53860,1,1
SO53860,2,1
SO53862,1,6
SO53862,2,6
SO53863,1,1
SO53863,1,2
SO53863,1,10
SO53863,2,1
SO53863,2,2
SO53863,2,10
SO53863,3,1
SO53863,3,2
SO53863,3,10
SO53865,1,2
SO53866,1,1
SO53866,2,1
SO53866,3,1
SO53866,4,1
SO53868,1,5
SO53870,1,1
SO53870,1,2
SO53870,2,1
SO53870,2,2
SO53870,3,1
SO53870,3,2
SO53870,4,1
SO53870,4,2
SO53872,1,1
SO53872,2,1
SO53872,3,1
SO53872,4,1
SO53873,1,1
SO53873,1,2
SO53873,2,1
SO53873,2,2
SO53873,3,1
SO53873,3,2
SO53873,4,1
SO53873,4,2
SO53875,1,1
SO53875,2,1
SO53875,3,1
SO53875,4,1
SO53876,1,1
SO53876,1,2
SO53876,2,1
SO53876,2,2
SO53876,3,1
SO53876,3,2
SO53878,1,1
SO53878,1,2
SO53878,2,1
SO53878,2,2
SO53878,3,1
SO53878,3,2
SO53878,4,1
SO53878,4,2
SO53879,1,1
SO53880,1,4
SO53881,1,1
SO53881,1,10
SO53882,1,1
SO53882,2,1
SO53882,3,1
SO53883,1,1
SO53883,2,1
SO53883,3,1
SO53884,1,1
SO53885,1,1
SO53885,2,1
SO53886,1,1
SO53887,1,1
SO53887,1,10
SO53887,2,1
SO53887,2,10
SO53887,3,1
SO53887,3,10
SO53888,1,1
SO53888,2,1
SO53888,3,1
SO53889,1,1
SO53890,1,1
SO53890,2,1
SO53890,3,1
SO53891,1,6
SO53892,1,6
SO53893,1,1
SO53893,2,1
SO53893,3,1
SO53894,1,1
SO53894,2,1
SO53895,1,1
SO53895,2,1
SO53895,3,1
SO53895,4,1
SO53896,1,1
SO53896,2,1
SO53897,1,1
SO53897,2,1
SO53898,1,1
SO53898,1,10
SO53898,2,1
SO53898,2,10
SO53899,1,1
SO53899,2,1
SO53899,3,1
SO53900,1,1
SO53900,2,1
SO53900,3,1
SO53901,1,1
SO53901,2,1
SO53901,3,1
SO53902,1,1
SO53903,1,1
SO53904,1,1
SO53904,2,1
SO53904,3,1
SO53905,1,1
SO53906,1,4
SO53907,1,1
SO53908,1,1
SO53908,2,1
SO53908,3,1
SO53909,1,1
SO53909,2,1
SO53909,3,1
SO53909,4,1
SO53910,1,1
SO53910,2,1
SO53910,3,1
SO53910,4,1
SO53912,1,1
SO53912,2,1
SO53912,3,1
SO53913,1,1
SO53913,1,2
SO53913,2,1
SO53913,2,2
SO53913,3,1
SO53913,3,2
SO53913,4,1
SO53913,4,2
SO53914,1,1
SO53914,2,1
SO53915,1,2
SO53916,1,1
SO53916,2,1
SO53916,3,1
SO53916,4,1
SO53918,1,1
SO53918,2,1
SO53918,3,1
SO53918,4,1
SO53918,5,1
SO53918,6,1
SO53922,1,1
SO53922,2,1
SO53923,1,1
SO53924,1,1
SO53924,2,1
SO53925,1,6
SO53926,1,1
SO53926,2,1
SO53926,3,1
SO53927,1,1
SO53927,2,1
SO53927,3,1
SO53928,1,1
SO53928,2,1
SO53929,1,1
SO53929,2,1
SO53930,1,1
SO53931,1,1
SO53933,1,1
SO53933,1,10
SO53933,2,1
SO53933,2,10
SO53933,3,1
SO53933,3,10
SO53933,4,1
SO53933,4,10
SO53934,1,4
SO53934,1,10
SO53935,1,4
SO53936,1,1
SO53936,2,1
SO53936,3,1
SO53937,1,1
SO53937,2,1
SO53938,1,1
SO53938,2,1
SO53938,3,1
SO53939,1,1
SO53939,2,1
SO53940,1,1
SO53940,2,1
SO53941,1,1
SO53941,2,1
SO53942,1,1
SO53942,2,1
SO53942,3,1
SO53943,1,1
SO53943,2,1
SO53944,1,1
SO53944,2,1
SO53945,1,1
SO53946,1,1
SO53946,2,1
SO53946,3,1
SO53947,1,1
SO53947,2,1
SO53947,3,1
SO53948,1,4
SO53949,1,1
SO53949,2,1
SO53949,3,1
SO53950,1,1
SO53950,1,10
SO53950,2,1
SO53950,2,10
SO53950,3,1
SO53950,3,10
SO53951,1,1
SO53951,1,10
SO53951,2,1
SO53951,2,10
SO53951,3,1
SO53951,3,10
SO53952,1,1
SO53952,2,1
SO53952,3,1
SO53953,1,1
SO53953,2,1
SO53953,3,1
SO53953,4,1
SO53954,1,1
SO53954,2,1
SO53954,3,1
SO53955,1,1
SO53955,2,1
SO53956,1,1
SO53956,2,1
SO53956,3,1
SO53956,4,1
SO53957,1,1
SO53957,2,1
SO53957,3,1
SO53958,1,1
SO53958,2,1
SO53959,1,1
SO53959,2,1
SO53959,3,1
SO53960,1,1
SO53960,2,1
SO53961,1,1
SO53961,2,1
SO53962,1,1
SO53962,2,1
SO53963,1,1
SO53963,2,1
SO53963,3,1
SO53964,1,1
SO53964,2,1
SO53964,3,1
SO53964,4,1
SO53965,1,1
SO53965,1,2
SO53965,2,1
SO53965,2,2
SO53966,1,2
SO53966,2,2
SO53967,1,1
SO53967,1,2
SO53967,1,10
SO53967,2,1
SO53967,2,2
SO53967,2,10
SO53967,3,1
SO53967,3,2
SO53967,3,10
SO53969,1,1
SO53969,2,1
SO53969,3,1
SO53969,4,1
SO53970,1,1
SO53970,2,1
SO53970,3,1
SO53970,4,1
SO53970,5,1
SO53970,6,1
SO53971,1,1
SO53971,1,2
SO53971,2,1
SO53971,2,2
SO53971,3,1
SO53971,3,2
SO53971,4,1
SO53971,4,2
SO53972,1,2
SO53973,1,1
SO53973,2,1
SO53973,3,1
SO53973,4,1
SO53974,1,1
SO53974,2,1
SO53974,3,1
SO53974,4,1
SO53976,1,5
SO53978,1,1
SO53978,2,1
SO53978,3,1
SO53978,4,1
SO53979,1,1
SO53979,2,1
SO53980,1,1
SO53980,1,10
SO53981,1,4
SO53982,1,1
SO53982,2,1
SO53982,3,1
SO53983,1,1
SO53983,2,1
SO53984,1,1
SO53984,2,1
SO53984,3,1
SO53985,1,1
SO53985,2,1
SO53985,3,1
SO53986,1,1
SO53987,1,1
SO53987,2,1
SO53988,1,1
SO53989,1,4
SO53990,1,1
SO53990,2,1
SO53991,1,1
SO53991,2,1
SO53992,1,4
SO53993,1,1
SO53993,2,1
SO53994,1,1
SO53995,1,1
SO53995,2,1
SO53995,3,1
SO53996,1,1
SO53996,2,1
SO53996,3,1
SO53996,4,1
SO53997,1,1
SO53997,2,1
SO53997,3,1
SO53997,4,1
SO53998,1,1
SO53998,2,1
SO53998,3,1
SO53999,1,1
SO53999,1,10
SO53999,2,1
SO53999,2,10
SO54000,1,1
SO54000,2,1
SO54001,1,1
SO54001,2,1
SO54002,1,1
SO54002,2,1
SO54003,1,1
SO54003,1,10
SO54003,2,1
SO54003,2,10
SO54003,3,1
SO54003,3,10
SO54004,1,1
SO54005,1,1
SO54005,2,1
SO54006,1,1
SO54006,1,10
SO54006,2,1
SO54006,2,10
SO54007,1,1
SO54007,2,1
SO54008,1,1
SO54008,2,1
SO54008,3,1
SO54009,1,1
SO54010,1,1
SO54011,1,1
SO54011,2,1
SO54011,3,1
SO54012,1,1
SO54012,2,1
SO54013,1,1
SO54013,2,1
SO54014,1,1
SO54014,2,1
SO54014,3,1
SO54015,1,1
SO54015,2,1
SO54015,3,1
SO54016,1,1
SO54016,2,1
SO54016,3,1
SO54017,1,4
SO54018,1,1
SO54018,2,1
SO54018,3,1
SO54019,1,1
SO54019,2,1
SO54019,3,1
SO54020,1,1
SO54020,2,1
SO54021,1,1
SO54021,2,1
SO54022,1,1
SO54022,2,1
SO54022,3,1
SO54023,1,1
SO54023,2,1
SO54023,3,1
SO54024,1,1
SO54024,2,1
SO54024,3,1
SO54024,4,1
SO54025,1,1
SO54025,2,1
SO54025,3,1
SO54025,4,1
SO54027,1,1
SO54027,2,1
SO54027,3,1
SO54027,4,1
SO54028,1,5
SO54028,2,5
SO54029,1,1
SO54029,2,1
SO54030,1,2
SO54031,1,1
SO54031,2,1
SO54032,1,5
SO54033,1,5
SO54035,1,1
SO54035,2,1
SO54035,3,1
SO54035,4,1
SO54035,5,1
SO54037,1,1
SO54037,2,1
SO54037,3,1
SO54038,1,1
SO54038,2,1
SO54039,1,2
SO54040,1,1
SO54040,2,1
SO54040,3,1
SO54040,4,1
SO54040,5,1
SO54041,1,1
SO54041,2,1
SO54042,1,1
SO54042,2,1
SO54042,3,1
SO54042,4,1
SO54042,5,1
SO54042,6,1
SO54042,7,1
SO54043,1,1
SO54043,1,10
SO54043,2,1
SO54043,2,10
SO54044,1,1
SO54044,2,1
SO54044,3,1
SO54045,1,1
SO54045,2,1
SO54045,3,1
SO54046,1,1
SO54046,2,1
SO54047,1,1
SO54047,2,1
SO54047,3,1
SO54048,1,1
SO54048,2,1
SO54048,3,1
SO54048,4,1
SO54048,5,1
SO54049,1,2
SO54049,2,2
SO54050,1,4
SO54051,1,1
SO54051,2,1
SO54052,1,1
SO54052,2,1
SO54052,3,1
SO54053,1,1
SO54053,2,1
SO54053,3,1
SO54054,1,1
SO54054,1,10
SO54054,2,1
SO54054,2,10
SO54055,1,1
SO54055,1,10
SO54055,2,1
SO54055,2,10
SO54055,3,1
SO54055,3,10
SO54055,4,1
SO54055,4,10
SO54055,5,1
SO54055,5,10
SO54055,6,1
SO54055,6,10
SO54056,1,1
SO54056,2,1
SO54057,1,1
SO54057,2,1
SO54058,1,1
SO54059,1,1
SO54060,1,6
SO54062,1,1
SO54062,2,1
SO54063,1,1
SO54064,1,1
SO54064,2,1
SO54065,1,1
SO54065,2,1
SO54065,3,1
SO54066,1,1
SO54066,2,1
SO54067,1,1
SO54067,2,1
SO54067,3,1
SO54067,4,1
SO54067,5,1
SO54068,1,1
SO54068,2,1
SO54068,3,1
SO54069,1,1
SO54069,2,1
SO54070,1,1
SO54070,2,1
SO54071,1,1
SO54071,2,1
SO54072,1,1
SO54072,2,1
SO54073,1,1
SO54073,2,1
SO54074,1,1
SO54074,2,1
SO54075,1,1
SO54075,2,1
SO54076,1,1
SO54076,2,1
SO54076,3,1
SO54077,1,1
SO54077,2,1
SO54078,1,4
SO54079,1,1
SO54079,2,1
SO54079,3,1
SO54080,1,1
SO54080,2,1
SO54080,3,1
SO54081,1,1
SO54082,1,1
SO54082,2,1
SO54083,1,1
SO54084,1,1
SO54085,1,2
SO54087,1,1
SO54087,2,1
SO54087,3,1
SO54087,4,1
SO54088,1,1
SO54088,2,1
SO54088,3,1
SO54089,1,1
SO54089,2,1
SO54090,1,1
SO54090,2,1
SO54092,1,1
SO54092,1,2
SO54092,2,1
SO54092,2,2
SO54092,3,1
SO54092,3,2
SO54094,1,1
SO54094,2,1
SO54094,3,1
SO54096,1,1
SO54096,2,1
SO54096,3,1
SO54096,4,1
SO54097,1,2
SO54097,2,2
SO54098,1,1
SO54098,1,2
